property_id,name,address,price,sq_ft,collected_at,source,listing_id,coordinates,area,type
,,,1118680,,2026-03-25T11:28:33.614120,LoopNet API,39558241,"[[-77.486755, 43.079174]]",2071,Retail
,,,1567694,,2026-03-25T11:28:33.614123,LoopNet API,39432321,"[[-77.603237, 43.115479]]",3385,Office
,,,908753,,2026-03-25T11:28:33.614126,LoopNet API,39402981,"[[-77.569621, 43.201708]]",3341,Retail
,,,319141,,2026-03-25T11:28:33.614130,LoopNet API,39388644,"[[-77.583062, 43.163556]]",851,Retail
,,,1649935,,2026-03-25T11:28:33.614133,LoopNet API,39323587,"[[-77.628679, 43.099292]]",2285,Retail
,,,259334,,2026-03-25T11:28:33.614136,LoopNet API,39322261,"[[-77.628546, 43.135555], [-77.62244, 43.13992], [-77.62866, 43.13642], [-77.64013, 43.12885]]",2825,Industrial
,,,413165,,2026-03-25T11:28:33.614139,LoopNet API,39317559,"[[-77.652737, 43.184384]]",4655,Multi-Family
,,,121027,,2026-03-25T11:28:33.614142,LoopNet API,39302800,"[[-77.687407, 43.208923]]",2841,Multi-Family
,,,1565376,,2026-03-25T11:28:33.614145,LoopNet API,39292350,"[[-77.621133, 43.082114]]",2088,Industrial
,,,1350356,,2026-03-25T11:28:33.614149,LoopNet API,39270340,"[[-77.596377, 43.140599], [-77.595678, 43.140665], [-77.596294, 43.140951], [-77.596385, 43.140912], [-77.596329, 43.140442]]",1464,Office
,,,1637458,,2026-03-25T11:28:33.614152,LoopNet API,39265429,"[[-77.579476, 43.138666]]",2160,Retail
,,,1063056,,2026-03-25T11:28:33.614155,LoopNet API,39265207,"[[-77.579987, 43.150797]]",3584,Multi-Family
,,,1840086,,2026-03-25T11:28:33.614158,LoopNet API,39228650,"[[-77.615279, 43.101188]]",3013,Industrial
,,,158768,,2026-03-25T11:28:33.614161,LoopNet API,39172088,"[[-77.674289, 43.111963]]",4228,Retail
,,,1388529,,2026-03-25T11:28:33.614165,LoopNet API,39113038,"[[-77.641053, 43.146858]]",2582,Office
,,,758671,,2026-03-25T11:28:33.614168,LoopNet API,39108272,"[[-77.63549, 43.154894]]",3996,Industrial
,,,421386,,2026-03-25T11:28:33.614171,LoopNet API,39082310,"[[-77.607652, 43.180298]]",1150,Office
,,,1644662,,2026-03-25T11:28:33.614174,LoopNet API,39042100,"[[-77.632072, 43.179548]]",1297,Industrial
,,,803274,,2026-03-25T11:28:33.614177,LoopNet API,39031619,"[[-77.559786, 43.169987]]",3371,Multi-Family
,,,1808642,,2026-03-25T11:28:33.614180,LoopNet API,38973075,"[[-77.586832, 43.150226]]",2735,Industrial
,,,1182227,,2026-03-25T11:28:33.614183,LoopNet API,38816016,"[[-77.66101, 43.149414]]",1639,Multi-Family
,,,964788,,2026-03-25T11:28:33.614186,LoopNet API,38794915,"[[-77.651745, 43.145283]]",3280,Multi-Family
,,,241219,,2026-03-25T11:28:33.614190,LoopNet API,38693769,"[[-77.642082, 43.222331]]",4431,Retail
,,,1757149,,2026-03-25T11:28:33.614193,LoopNet API,38658005,"[[-77.649384, 43.161883]]",4496,Industrial
,,,1759661,,2026-03-25T11:28:33.614196,LoopNet API,38636419,"[[-77.626949, 43.16643], [-77.600855, 43.173812]]",2628,Multi-Family
,,,874768,,2026-03-25T11:28:33.614199,LoopNet API,38636410,"[[-77.661895, 43.046676]]",4720,Retail
,,,956371,,2026-03-25T11:28:33.614202,LoopNet API,38610227,"[[-77.564976, 43.14901]]",4897,Multi-Family
,,,756622,,2026-03-25T11:28:33.614217,LoopNet API,38579493,"[[-77.65508, 43.153301]]",1103,Industrial
,,,582254,,2026-03-25T11:28:33.614221,LoopNet API,38553022,"[[-77.599309, 43.157494]]",1543,Retail
,,,738331,,2026-03-25T11:28:33.614224,LoopNet API,38530756,"[[-77.59832, 43.159179]]",1881,Office
,,,1616529,,2026-03-25T11:28:33.614228,LoopNet API,38530691,"[[-77.599626, 43.159095]]",4464,Industrial
,,,122322,,2026-03-25T11:28:33.614231,LoopNet API,38500653,"[[-77.59903, 43.142998]]",4370,Multi-Family
,,,740025,,2026-03-25T11:28:33.614234,LoopNet API,38455770,"[[-77.63365, 43.197508]]",1537,Office
,,,1726399,,2026-03-25T11:28:33.614237,LoopNet API,38433685,"[[-77.509827, 43.178265]]",1782,Multi-Family
,,,1098253,,2026-03-25T11:28:33.614240,LoopNet API,38423222,"[[-77.670455, 43.205365]]",3435,Industrial
,,,445955,,2026-03-25T11:28:33.614243,LoopNet API,38410033,"[[-77.612807, 43.165168]]",4029,Office
,,,800016,,2026-03-25T11:28:33.614246,LoopNet API,38391803,"[[-77.69616, 43.221334]]",3278,Industrial
,,,204195,,2026-03-25T11:28:33.614249,LoopNet API,38357735,"[[-77.61102, 43.25571]]",2947,Industrial
,,,1471665,,2026-03-25T11:28:33.614252,LoopNet API,38353121,"[[-77.487226, 43.118583]]",2399,Office
,,,1506346,,2026-03-25T11:28:33.614255,LoopNet API,38337053,"[[-77.736792, 43.182119]]",2979,Retail
,,,1573223,,2026-03-25T11:28:33.614258,LoopNet API,38306416,"[[-77.618951, 43.10377], [-77.619241, 43.104197]]",2505,Office
,,,215182,,2026-03-25T11:28:33.614261,LoopNet API,38263561,"[[-77.66493, 43.131087]]",2052,Industrial
,,,952313,,2026-03-25T11:28:33.614264,LoopNet API,38223668,"[[-77.508242, 43.18241]]",3861,Multi-Family
,,,1617353,,2026-03-25T11:28:33.614267,LoopNet API,38013173,"[[-77.653018, 43.149681]]",618,Industrial
,,,1335076,,2026-03-25T11:28:33.614270,LoopNet API,37994174,"[[-77.675616, 43.037633]]",2253,Office
,,,482165,,2026-03-25T11:28:33.614273,LoopNet API,37974523,"[[-77.606928, 43.160039]]",3710,Office
,,,187706,,2026-03-25T11:28:33.614277,LoopNet API,37938064,"[[-77.609412, 43.159125]]",4689,Office
,,,550112,,2026-03-25T11:28:33.614280,LoopNet API,37863022,"[[-77.66444, 43.13292]]",1698,Multi-Family
,,,418264,,2026-03-25T11:28:33.614283,LoopNet API,37840949,"[[-77.607784, 43.14062]]",535,Industrial
,,,1831985,,2026-03-25T11:28:33.614286,LoopNet API,37766162,"[[-77.659114, 43.15824]]",4312,Industrial
,,,1738794,,2026-03-25T11:28:33.614289,LoopNet API,37685380,"[[-77.640861, 43.080778]]",1684,Multi-Family
,,,1811327,,2026-03-25T11:28:33.614292,LoopNet API,37564679,"[[-77.601539, 43.089175], [-77.602465, 43.089255]]",2054,Multi-Family
,,,1720030,,2026-03-25T11:28:33.614295,LoopNet API,37409507,"[[-77.703288, 43.18576]]",2837,Office
,,,1602317,,2026-03-25T11:28:33.614298,LoopNet API,37029121,"[[-77.704267, 43.185293]]",586,Multi-Family
,,,345530,,2026-03-25T11:28:33.614302,LoopNet API,36999876,"[[-77.618147, 43.103253]]",3963,Retail
,,,1253995,,2026-03-25T11:28:33.614305,LoopNet API,36911005,"[[-77.665334, 43.133994]]",2747,Retail
,,,1646174,,2026-03-25T11:28:33.614308,LoopNet API,36845807,"[[-77.521768, 43.091687]]",2853,Industrial
,,,1378600,,2026-03-25T11:28:33.614312,LoopNet API,36693922,"[[-77.618859, 43.102351]]",997,Industrial
,,,1906483,,2026-03-25T11:28:33.614315,LoopNet API,36611613,"[[-77.628904, 43.174154]]",2403,Industrial
,,,456912,,2026-03-25T11:28:33.614318,LoopNet API,36398849,"[[-77.581112, 43.0941]]",2737,Industrial
,,,522265,,2026-03-25T11:28:33.614321,LoopNet API,35789458,"[[-77.710627, 43.146659]]",1413,Office
,,,1723283,,2026-03-25T11:28:33.614324,LoopNet API,35561380,"[[-77.603447, 43.147115]]",2010,Office
,,,1475004,,2026-03-25T11:28:33.614327,LoopNet API,35143152,"[[-77.595747, 43.138909]]",1918,Industrial
,,,1481461,,2026-03-25T11:28:33.614330,LoopNet API,35079036,"[[-77.668244, 43.165093]]",3198,Retail
,,,182749,,2026-03-25T11:28:33.614333,LoopNet API,35029105,"[[-77.593411, 43.12617]]",750,Retail
,,,1088219,,2026-03-25T11:28:33.614336,LoopNet API,34615706,"[[-77.631762, 43.087828]]",2697,Office
,,,1163594,,2026-03-25T11:28:33.614342,LoopNet API,34483921,"[[-77.628616, 43.135441]]",955,Office
,,,1195096,,2026-03-25T11:28:33.614345,LoopNet API,33831590,"[[-77.761502, 43.097409]]",2972,Multi-Family
,,,1342710,,2026-03-25T11:28:33.614348,LoopNet API,33830092,"[[-77.734078, 43.095041]]",3090,Multi-Family
,,,1232325,,2026-03-25T11:28:33.614351,LoopNet API,33162249,"[[-77.611413, 43.155727]]",2617,Office
,,,654080,,2026-03-25T11:28:33.614355,LoopNet API,33041169,"[[-77.593028, 43.146437]]",2785,Retail
,,,1081747,,2026-03-25T11:28:33.614358,LoopNet API,32968464,"[[-77.589541, 43.144419]]",4309,Retail
,,,1203037,,2026-03-25T11:28:33.614362,LoopNet API,32876301,"[[-77.693209, 43.210131]]",4053,Industrial
,,,1415373,,2026-03-25T11:28:33.614365,LoopNet API,32654787,"[[-77.650142, 43.135638]]",1580,Industrial
,,,270362,,2026-03-25T11:28:33.614368,LoopNet API,32554456,"[[-77.615191, 43.159897]]",3426,Multi-Family
,,,650459,,2026-03-25T11:28:33.614371,LoopNet API,32108855,"[[-77.561308, 43.204157]]",2242,Retail
,,,567982,,2026-03-25T11:28:33.614374,LoopNet API,31478200,"[[-77.673524, 43.109445]]",3167,Office
,,,994066,,2026-03-25T11:28:33.614378,LoopNet API,31300848,"[[-77.455286, 43.209852]]",3475,Industrial
,,,1583146,,2026-03-25T11:28:33.614381,LoopNet API,30644543,"[[-77.623535, 43.147484]]",4284,Industrial
,,,228578,,2026-03-25T11:28:33.614384,LoopNet API,30346044,"[[-77.608702, 43.156989]]",3157,Office
,,,215057,,2026-03-25T11:28:33.614387,LoopNet API,29800269,"[[-77.5831, 43.092362]]",2864,Multi-Family
,,,1752366,,2026-03-25T11:28:33.614391,LoopNet API,29057874,"[[-77.636271, 43.0941]]",1094,Office
,,,911258,,2026-03-25T11:28:33.614394,LoopNet API,28764317,"[[-74.193444, 40.921858], [-77.656597, 43.11786]]",3771,Office
,,,1904980,,2026-03-25T11:28:33.614398,LoopNet API,28639149,"[[-77.620477, 43.086632]]",1996,Multi-Family
,,,1343137,,2026-03-25T11:28:33.614401,LoopNet API,28431245,"[[-77.587104, 43.18259]]",3437,Industrial
,,,387083,,2026-03-25T11:28:33.614404,LoopNet API,27373913,"[[-77.616208, 43.068077]]",3269,Office
,,,191651,,2026-03-25T11:28:33.614407,LoopNet API,25607807,"[[-77.561877, 43.175906]]",3813,Multi-Family
,,,1247950,,2026-03-25T11:28:33.614410,LoopNet API,25060286,"[[-77.731417, 43.213995]]",3727,Retail
,,,1947057,,2026-03-25T11:28:33.614414,LoopNet API,24504892,"[[-77.602434, 43.161704]]",1934,Industrial
,,,1938996,,2026-03-25T11:28:33.614417,LoopNet API,22039846,"[[-77.711586, 43.210741]]",3533,Industrial
,,,1477304,,2026-03-25T11:28:33.614420,LoopNet API,18800479,"[[-77.697693, 43.105656]]",4269,Retail
,,,730252,,2026-03-25T11:28:33.614423,LoopNet API,16334777,"[[-77.735362, 43.214659]]",3708,Retail
,,,1994274,,2026-03-25T11:28:33.614426,LoopNet API,9282621,"[[-77.66594, 43.014168]]",1088,Retail
,,,1482472,,2026-03-25T11:28:33.614429,LoopNet API,39690768,"[[-77.636795, 43.199908]]",3131,Industrial
,,,1001559,,2026-03-25T11:28:33.614432,LoopNet API,39543460,"[[-77.598923, 43.210388]]",4126,Retail
,,,452463,,2026-03-25T11:28:33.614435,LoopNet API,39135136,"[[-77.450523, 43.107187]]",2088,Office
,,,1274443,,2026-03-25T11:28:33.614438,LoopNet API,38704259,"[[-77.695072, 43.217637]]",4057,Industrial
,,,1971185,,2026-03-25T11:28:33.614441,LoopNet API,37835183,"[[-77.689202, 43.184202]]",1149,Industrial
,,,754558,,2026-03-25T11:28:33.614445,LoopNet API,37802144,"[[-77.729757, 43.216637]]",1423,Multi-Family
,,,1173548,,2026-03-25T11:28:33.614448,LoopNet API,37685159,"[[-77.507708, 43.180254]]",4439,Retail
,,,203597,,2026-03-25T11:28:33.614451,LoopNet API,37672628,"[[-77.58338, 43.161273]]",1152,Office
,,,1113631,,2026-03-25T11:28:33.614454,LoopNet API,36753479,"[[-77.609031, 43.188089]]",4068,Retail
,,,1938145,,2026-03-25T11:28:33.614457,LoopNet API,35918214,"[[-77.598063, 43.158212]]",3295,Multi-Family
,,,1130062,,2026-03-25T11:28:33.614459,LoopNet API,34615563,"[[-77.606169, 43.123466]]",4255,Office
,,,1117891,,2026-03-25T11:28:33.614462,LoopNet API,33967070,"[[-77.600692, 43.090541]]",2354,Industrial
,,,342047,,2026-03-25T11:28:33.614465,LoopNet API,33594054,"[[-77.59515, 43.197256]]",3679,Industrial
,,,1065511,,2026-03-25T11:28:33.614468,LoopNet API,33563624,"[[-77.670594, 43.205411]]",2640,Retail
,,,1949588,,2026-03-25T11:28:33.614483,LoopNet API,31365120,"[[-77.617893, 43.104205]]",1411,Industrial
,,,1731720,,2026-03-25T11:28:33.614487,LoopNet API,31072254,"[[-77.672354, 43.208394]]",3408,Office
,,,1060951,,2026-03-25T11:28:33.614490,LoopNet API,29679893,"[[-77.625991, 43.083275]]",2375,Industrial
,,,685181,,2026-03-25T11:28:33.614493,LoopNet API,28677556,"[[-77.496353, 43.128384]]",2423,Multi-Family
,,,663660,,2026-03-25T11:28:33.614496,LoopNet API,27340026,"[[-77.596171, 43.094725]]",1698,Retail
,,,328389,,2026-03-25T11:28:33.614499,LoopNet API,25423067,"[[-77.660068, 43.189489]]",626,Retail
,,,356662,,2026-03-25T11:28:33.614502,LoopNet API,39240335,"[[-77.626972, 43.266573]]",4799,Office
,,,286367,,2026-03-25T11:28:33.614505,LoopNet API,38506503,"[[-77.722156, 43.147954]]",939,Retail
,,,788105,,2026-03-25T11:28:33.614508,LoopNet API,39688759,"[[-77.491895, 43.134963]]",1777,Industrial
,,,862433,,2026-03-25T11:28:33.614511,LoopNet API,39866272,"[[-77.607339, 43.155657]]",2080,Multi-Family
,,,129170,,2026-03-25T11:28:33.614514,LoopNet API,39493768,"[[-77.652739, 43.183327]]",3731,Industrial
,,,725485,,2026-03-25T11:28:33.614518,LoopNet API,39179151,"[[-77.637042, 43.21747]]",1314,Office
,,,288571,,2026-03-25T11:28:33.614521,LoopNet API,39135313,"[[-77.59963, 43.147174]]",4575,Multi-Family
,,,1341295,,2026-03-25T11:28:33.614524,LoopNet API,39029056,"[[-77.629854, 43.253288]]",3426,Office
,,,1149129,,2026-03-25T11:28:33.614527,LoopNet API,38805754,"[[-77.609516, 43.159373], [-77.60937, 43.159498], [-77.609022, 43.159498]]",4236,Multi-Family
,,,1145868,,2026-03-25T11:28:33.614530,LoopNet API,38672790,"[[-77.695841, 43.252085]]",2604,Industrial
,,,1327425,,2026-03-25T11:28:33.614533,LoopNet API,38657835,"[[-77.680431, 43.165312]]",3704,Retail
,,,1618429,,2026-03-25T11:28:33.614536,LoopNet API,38642840,"[[-77.63687, 43.178827], [-77.642536, 43.179533], [-77.642392, 43.179532], [-77.62665, 43.14951], [-77.62825, 43.15788], [-77.60167, 43.17348], [-77.64267, 43.17865], [-77.574784, 43.159554], [-77.642874, 43.178356], [-77.64269, 43.17833], [-77.648616, 43.175477]]",3210,Office
,,,1416008,,2026-03-25T11:28:33.614539,LoopNet API,38392450,"[[-77.563914, 43.165658]]",934,Retail
,,,1723526,,2026-03-25T11:28:33.614542,LoopNet API,38349243,"[[-77.630426, 43.152136]]",3878,Retail
,,,211595,,2026-03-25T11:28:33.614545,LoopNet API,38336132,"[[-77.606721, 43.148846]]",1209,Retail
,,,335849,,2026-03-25T11:28:33.614548,LoopNet API,37642625,"[[-77.521411, 43.091164]]",1617,Multi-Family
,,,1785880,,2026-03-25T11:28:33.614551,LoopNet API,37635578,"[[-77.605897, 43.163075]]",2643,Industrial
,,,159005,,2026-03-25T11:28:33.614554,LoopNet API,37597791,"[[-77.622107, 43.237705], [-77.650804, 43.149728], [-77.621603, 43.239027]]",2162,Multi-Family
,,,570726,,2026-03-25T11:28:33.614557,LoopNet API,36759255,"[[-77.555457, 43.176733]]",4334,Office
,,,1315586,,2026-03-25T11:28:33.614560,LoopNet API,36720805,"[[-77.507789, 43.181558]]",4587,Industrial
,,,242246,,2026-03-25T11:28:33.614563,LoopNet API,36541756,"[[-77.609937, 43.162058]]",4910,Multi-Family
,,,395795,,2026-03-25T11:28:33.614566,LoopNet API,36012352,"[[-77.547591, 43.226692]]",2337,Office
,,,1339255,,2026-03-25T11:28:33.614569,LoopNet API,35743582,"[[-77.552951, 43.1471]]",2442,Retail
,,,390380,,2026-03-25T11:28:33.614572,LoopNet API,35635912,"[[-77.663813, 43.204382]]",1944,Industrial
,,,797575,,2026-03-25T11:28:33.614574,LoopNet API,33872004,"[[-77.483396, 43.203826]]",3761,Office
,,,755734,,2026-03-25T11:28:33.614579,LoopNet API,33820009,"[[-77.599713, 43.172094]]",685,Office
,,,1936867,,2026-03-25T11:28:33.614582,LoopNet API,33012857,"[[-77.750032, 43.254493]]",2433,Office
,,,165350,,2026-03-25T11:28:33.614585,LoopNet API,32888406,"[[-77.658047, 43.128951]]",4948,Retail
,,,1541415,,2026-03-25T11:28:33.614587,LoopNet API,32669501,"[[-77.438521, 43.130325]]",2940,Office
,,,772592,,2026-03-25T11:28:33.614590,LoopNet API,30842456,"[[-77.645307, 43.123657]]",2682,Multi-Family
,,,1019213,,2026-03-25T11:28:33.614594,LoopNet API,30058882,"[[-77.650628, 43.131562]]",3732,Retail
,,,1488099,,2026-03-25T11:28:33.614596,LoopNet API,28535219,"[[-77.640383, 43.058454]]",4611,Retail
,,,1006462,,2026-03-25T11:28:33.614599,LoopNet API,25194189,"[[-77.5988, 43.20861]]",1009,Multi-Family
,,,1972708,,2026-03-25T11:28:33.614602,LoopNet API,37336938,"[[-77.68565, 43.186082]]",2642,Office
,,,1893421,,2026-03-25T11:28:33.614605,LoopNet API,35191239,"[[-77.462175, 43.110628]]",4945,Multi-Family
,,,1925606,,2026-03-25T11:28:33.614608,LoopNet API,29771223,"[[-77.599426, 43.193142], [-77.599521, 43.192894], [-77.599646, 43.193356]]",1573,Multi-Family
,,,1104840,,2026-03-25T11:28:33.614611,LoopNet API,25271303,"[[-77.652613, 43.187679]]",2327,Office
,,,322868,,2026-03-25T11:28:33.614614,LoopNet API,37144799,"[[-77.445522, 43.127799], [-77.446778, 43.126919]]",953,Retail
,,,333218,,2026-03-25T12:11:45.721580,LoopNet API,33157222,"[[-77.629305, 43.193999]]",2965,Industrial
,,,1744550,,2026-03-25T12:11:45.721602,LoopNet API,39251110,"[[-77.477505, 43.204216]]",851,Industrial
,,,642662,,2026-03-25T12:11:45.721608,LoopNet API,39871963,"[[-77.61928, 43.103326]]",4250,Office
,,,1952824,,2026-03-25T12:11:45.721612,LoopNet API,39854150,"[[-77.606577, 43.071999]]",2084,Office
,,,782997,,2026-03-25T12:11:45.721616,LoopNet API,39817288,"[[-77.630988, 43.19586]]",2103,Retail
,,,1529810,,2026-03-25T12:11:45.721620,LoopNet API,39712189,"[[-77.678778, 43.108532]]",4524,Retail
,,,1977018,,2026-03-25T12:11:45.721623,LoopNet API,39625204,"[[-77.7088, 43.146607]]",1898,Industrial
,,,1856098,,2026-03-25T12:11:45.721627,LoopNet API,39616616,"[[-77.696694, 43.183124]]",1262,Retail
,,,1272196,,2026-03-25T12:11:45.721630,LoopNet API,39602403,"[[-77.452169, 43.208601]]",3073,Office
,,,630929,,2026-03-25T12:11:45.721634,LoopNet API,39587954,"[[-77.699985, 43.149222]]",581,Multi-Family
,,,1576562,,2026-03-25T12:11:45.721637,LoopNet API,39577570,"[[-77.732154, 43.217996]]",1587,Industrial
,,,1516075,,2026-03-25T12:11:45.721640,LoopNet API,39558241,"[[-77.486755, 43.079174]]",3249,Retail
,,,956800,,2026-03-25T12:11:45.721643,LoopNet API,39432321,"[[-77.603237, 43.115479]]",4446,Multi-Family
,,,1599003,,2026-03-25T12:11:45.721646,LoopNet API,39402981,"[[-77.569621, 43.201708]]",3719,Industrial
,,,1107447,,2026-03-25T12:11:45.721649,LoopNet API,39388644,"[[-77.583062, 43.163556]]",2076,Retail
,,,188188,,2026-03-25T12:11:45.721652,LoopNet API,39323587,"[[-77.628679, 43.099292]]",4836,Retail
,,,1667659,,2026-03-25T12:11:45.721655,LoopNet API,39322261,"[[-77.628546, 43.135555], [-77.62244, 43.13992], [-77.62866, 43.13642], [-77.64013, 43.12885]]",696,Multi-Family
,,,590933,,2026-03-25T12:11:45.721659,LoopNet API,39317559,"[[-77.652737, 43.184384]]",3921,Industrial
,,,1185537,,2026-03-25T12:11:45.721662,LoopNet API,39302800,"[[-77.687407, 43.208923]]",4665,Industrial
,,,1473246,,2026-03-25T12:11:45.721665,LoopNet API,39292350,"[[-77.621133, 43.082114]]",1927,Office
,,,1230301,,2026-03-25T12:11:45.721668,LoopNet API,39270340,"[[-77.596377, 43.140599], [-77.595678, 43.140665], [-77.596294, 43.140951], [-77.596385, 43.140912], [-77.596329, 43.140442]]",4444,Multi-Family
,,,1692463,,2026-03-25T12:11:45.721672,LoopNet API,39265429,"[[-77.579476, 43.138666]]",542,Office
,,,889163,,2026-03-25T12:11:45.721675,LoopNet API,39265207,"[[-77.579987, 43.150797]]",735,Retail
,,,1625692,,2026-03-25T12:11:45.721678,LoopNet API,39228650,"[[-77.615279, 43.101188]]",1250,Industrial
,,,1133580,,2026-03-25T12:11:45.721681,LoopNet API,39172088,"[[-77.674289, 43.111963]]",1087,Retail
,,,381534,,2026-03-25T12:11:45.721684,LoopNet API,39113038,"[[-77.641053, 43.146858]]",2730,Industrial
,,,175218,,2026-03-25T12:11:45.721688,LoopNet API,39108272,"[[-77.63549, 43.154894]]",2071,Office
,,,1043179,,2026-03-25T12:11:45.721691,LoopNet API,39082310,"[[-77.607652, 43.180298]]",3073,Multi-Family
,,,795388,,2026-03-25T12:11:45.721694,LoopNet API,39042100,"[[-77.632072, 43.179548]]",4163,Industrial
,,,631685,,2026-03-25T12:11:45.721697,LoopNet API,39031619,"[[-77.559786, 43.169987]]",1283,Multi-Family
,,,300150,,2026-03-25T12:11:45.721700,LoopNet API,38973075,"[[-77.586832, 43.150226]]",2567,Multi-Family
,,,564043,,2026-03-25T12:11:45.721703,LoopNet API,38816016,"[[-77.66101, 43.149414]]",4172,Office
,,,1873537,,2026-03-25T12:11:45.721706,LoopNet API,38794915,"[[-77.651745, 43.145283]]",2814,Office
,,,1760501,,2026-03-25T12:11:45.721709,LoopNet API,38693769,"[[-77.642082, 43.222331]]",692,Retail
,,,1607650,,2026-03-25T12:11:45.721712,LoopNet API,38658005,"[[-77.649384, 43.161883]]",2852,Office
,,,1775323,,2026-03-25T12:11:45.721715,LoopNet API,38636419,"[[-77.626949, 43.16643], [-77.600855, 43.173812]]",4934,Multi-Family
,,,607204,,2026-03-25T12:11:45.721718,LoopNet API,38636410,"[[-77.661895, 43.046676]]",3390,Retail
,,,1684794,,2026-03-25T12:11:45.721721,LoopNet API,38610227,"[[-77.564976, 43.14901]]",3601,Industrial
,,,202503,,2026-03-25T12:11:45.721724,LoopNet API,38579493,"[[-77.65508, 43.153301]]",4709,Retail
,,,1209641,,2026-03-25T12:11:45.721727,LoopNet API,38553022,"[[-77.599309, 43.157494]]",940,Office
,,,784708,,2026-03-25T12:11:45.721730,LoopNet API,38530756,"[[-77.59832, 43.159179]]",1419,Office
,,,406796,,2026-03-25T12:11:45.721734,LoopNet API,38530691,"[[-77.599626, 43.159095]]",3821,Industrial
,,,1635232,,2026-03-25T12:11:45.721737,LoopNet API,38500653,"[[-77.59903, 43.142998]]",1735,Multi-Family
,,,381089,,2026-03-25T12:11:45.721740,LoopNet API,38455770,"[[-77.63365, 43.197508]]",1754,Industrial
,,,1134224,,2026-03-25T12:11:45.721742,LoopNet API,38433685,"[[-77.509827, 43.178265]]",3771,Office
,,,271215,,2026-03-25T12:11:45.721745,LoopNet API,38423222,"[[-77.670455, 43.205365]]",1312,Multi-Family
,,,173342,,2026-03-25T12:11:45.721748,LoopNet API,38410033,"[[-77.612807, 43.165168]]",4269,Office
